YEAR,STATE,ST_CASE,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,A_WRONGWAY,BIA,SPJ_INDIAN,INDIAN_RES,CENSUS_2020_TRACT_FIPS,TRACT
2022,17,170590,1,1,5,2,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17201000300,1
2022,17,170591,1,1,5,1,1,4,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17019010604,1
2022,17,170592,1,1,5,2,2,4,1,5,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,17113005102,1
2022,17,170593,1,1,5,2,2,1,2,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17201004200,1
2022,17,170594,1,1,5,1,2,4,2,3,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17119403702,1
2022,17,170595,1,1,5,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17163502404,1
2022,17,170596,2,1,5,1,2,1,2,4,2,5,1,1,3,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,17199021300,1
2022,17,170597,1,1,5,2,2,1,1,3,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,17031824123,1
2022,17,170598,1,1,5,2,2,1,1,4,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,17031030603,1
2022,17,170599,1,1,5,2,2,1,2,4,3,4,1,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,17031828201,1
2022,17,170600,1,1,5,2,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,17031330101,1
2022,17,170601,1,1,5,2,1,1,2,1,2,4,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17031271200,1
2022,17,170602,1,1,5,1,2,1,2,3,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,17075950300,1
2022,17,170603,1,1,5,1,1,4,2,1,3,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,17073030500,1
2022,17,170604,1,1,5,2,2,1,1,4,1,3,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17115002904,1
2022,17,170605,1,1,5,1,2,4,2,3,3,1,2,2,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17179021201,1
2022,17,170606,1,1,5,2,1,1,2,1,2,5,1,1,3,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,17031832200,1
2022,17,170607,1,1,5,1,2,1,2,4,2,3,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,17201004100,1
2022,17,170608,2,1,5,1,2,1,1,4,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,17191955000,1
2022,17,170609,1,1,5,2,2,1,2,3,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17183000100,1
2022,17,170610,1,1,5,1,2,4,2,3,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17135957400,1
2022,17,170611,1,1,5,1,2,1,2,6,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,17007010601,1
2022,17,170612,1,1,5,2,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,17031828801,1
2022,17,170614,1,1,5,2,2,1,2,2,2,5,2,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17031803200,1
2022,17,170615,1,1,5,1,2,4,2,5,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,17059972700,1
2022,17,170617,1,1,5,2,2,4,2,5,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17197881201,1
2022,17,170618,1,1,5,2,2,1,2,4,2,4,2,2,2,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,17031730500,1
2022,17,170619,1,1,5,1,2,4,1,5,1,4,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,0,0,0,17099961800,1
2022,17,170620,1,1,5,1,2,1,2,4,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17013951200,1
2022,17,170621,1,1,5,2,2,1,2,5,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,17031190900,1
2022,17,170622,1,1,5,2,2,1,1,5,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,1,2,0,0,0,17031805501,1
2022,17,170623,1,1,5,2,2,4,2,4,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,17029000100,1
2022,17,170624,1,1,5,2,2,1,2,5,2,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17031826401,1
2022,17,170625,1,1,5,1,2,1,2,5,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,1,0,0,0,17107953600,1
2022,17,170626,1,1,5,2,2,1,1,3,1,4,1,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,2,0,0,0,17089852408,1
2022,17,170627,1,1,5,1,2,1,1,6,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,2,0,0,0,17197883904,1
2022,17,170628,1,1,5,2,2,1,2,5,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17099963400,1
2022,17,170629,1,1,5,2,1,1,2,1,2,5,1,1,2,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17097864802,1
2022,17,170630,1,1,5,2,2,1,2,4,2,5,1,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17199021200,1
2022,17,170631,1,1,5,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,17119401905,1
2022,17,170632,1,1,5,1,1,4,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17031825505,1
2022,17,170633,1,1,5,2,2,1,1,6,1,4,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17031430200,1
2022,17,170634,1,1,5,2,2,1,2,6,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17031824300,1
2022,17,170635,1,1,5,2,2,1,2,3,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,1,2,2,2,0,0,0,17167001600,1
2022,17,170636,1,1,5,1,2,4,2,4,2,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17083010300,1
2022,17,170637,1,1,5,2,1,4,2,1,3,1,2,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17163503908,1
2022,17,170638,1,1,5,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,17027900500,1
2022,17,170639,1,1,5,2,2,4,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17031817400,1
2022,17,170640,1,1,5,2,2,4,2,4,3,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17161020900,1
2022,17,170641,1,1,5,1,2,1,2,3,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17091011200,1
2022,17,170642,1,1,5,1,2,1,1,6,1,4,1,1,2,2,1,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,17105960400,1
2022,17,170643,1,1,5,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17031824602,1
2022,17,170644,1,1,5,2,1,1,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,17031818401,1
2022,17,170645,1,1,5,2,2,1,1,3,1,4,2,2,3,1,2,1,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,2,0,0,0,17197883211,1
2022,17,170646,8,1,5,1,1,1,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,0,0,0,17111871004,1
2022,17,170647,1,1,5,2,1,3,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17197881001,1
2022,17,170648,2,1,5,2,2,1,1,4,1,4,2,2,2,1,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17031820501,1
2022,17,170649,1,1,5,2,2,1,1,3,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,17031805107,1
2022,17,170650,1,1,5,2,2,1,1,5,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,1,2,1,2,2,2,2,2,2,2,2,2,0,0,0,17031826700,1
2022,17,170651,1,1,5,2,2,1,1,4,1,4,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,17097860400,1
2022,17,170652,1,1,5,2,2,1,2,6,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17199021100,1
2022,17,170653,1,1,5,2,2,1,1,4,1,4,1,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17043844309,1
2022,17,170654,1,1,5,2,2,1,1,4,1,4,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17197881009,1
2022,17,170655,1,1,5,1,2,1,1,3,1,4,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,17111871502,1
2022,17,170656,1,1,5,2,2,1,1,4,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,17097863701,1
2022,17,170657,1,1,5,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17043840901,1
2022,17,170658,1,1,5,1,2,4,2,3,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,17109011000,1
2022,17,170659,1,1,5,2,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,17073030201,1
2022,17,170660,1,1,5,2,2,1,2,6,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,1,2,2,2,0,0,0,17031261000,1
2022,17,170661,1,1,5,2,2,1,1,4,1,4,2,2,3,1,1,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17031710800,1
2022,17,170663,1,1,5,2,2,1,2,3,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,17111871209,1
2022,17,170664,1,1,5,2,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17167001200,1
2022,17,170665,1,1,5,2,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17019001201,1
2022,17,170666,1,1,5,2,2,1,2,4,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17073030201,1
2022,17,170667,1,1,5,2,2,1,1,5,1,1,3,3,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,17143003602,1
2022,17,170668,1,1,5,1,1,1,2,1,2,5,2,2,2,6,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17023060100,1
2022,17,170669,1,1,5,2,2,1,2,4,3,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,17031835200,1
2022,17,170670,1,1,5,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17031820202,1
2022,17,170671,1,1,5,2,2,1,2,6,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,17031520200,1
2022,17,170672,1,1,5,1,2,1,2,3,3,3,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17023060100,1
2022,17,170673,1,1,5,2,2,4,2,4,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17031230700,1
2022,17,170674,1,1,5,2,2,1,2,3,3,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,0,0,0,17043844602,1
2022,17,170675,1,1,5,2,2,1,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,17097864002,1
2022,17,170676,1,1,5,1,2,4,2,6,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17055040400,1
2022,17,170677,1,1,5,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,17031801601,1
2022,17,170678,1,1,5,1,1,4,2,1,3,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,17027900602,1
2022,17,170679,1,1,5,2,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,0,0,0,17045070400,1
2022,17,170680,1,1,5,1,2,4,2,6,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17203030700,1
2022,17,170681,1,1,5,2,1,3,2,1,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17031160100,1
2022,17,170682,1,1,5,1,2,4,2,6,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17189950300,1
2022,17,170683,1,1,5,2,2,1,2,5,3,4,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17197880125,1
2022,17,170684,1,1,5,2,2,1,2,3,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,17031120300,1
2022,17,170685,2,1,5,2,1,1,2,1,2,5,1,1,3,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17063000200,1
2022,17,170686,1,1,5,1,2,1,1,5,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,1,2,2,2,2,2,0,0,0,17089852103,1
2022,17,170687,1,1,5,1,1,4,2,1,2,1,1,1,2,13,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17081050100,1
2022,17,170688,1,1,5,2,1,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17031816100,1
2022,17,170689,1,1,5,1,2,1,1,4,1,4,1,2,2,1,1,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,1,2,2,0,0,0,17027900500,1
2022,17,170690,1,1,5,1,2,1,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,17015960200,1
2022,17,170691,1,1,5,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17119404100,1
2022,17,170692,1,1,5,2,2,1,2,3,2,3,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,17097866000,1
2022,17,170693,1,1,5,2,2,1,1,3,1,1,2,2,1,6,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17031829700,1
2022,17,170694,2,1,5,1,2,4,2,5,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17137952300,1
2022,17,170695,1,1,5,2,1,4,2,1,3,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17031804313,1
2022,17,170696,1,1,5,2,2,1,2,5,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,0,0,0,17089854507,1
2022,17,170697,1,1,5,2,2,1,2,3,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17031829500,1
2022,17,170698,1,1,5,2,2,4,1,4,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17031802802,1
2022,17,170699,1,1,5,2,2,1,2,4,2,1,2,1,1,1,2,2,1,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,17163500900,1
2022,17,170700,1,1,5,2,1,4,2,1,3,1,1,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17043840705,1
2022,17,170701,1,1,5,2,2,1,2,4,2,4,1,1,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,17043841326,1
2022,17,170702,2,1,5,2,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,17103000300,1
2022,17,170703,1,1,5,1,1,1,2,1,2,2,1,1,3,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,2,0,0,0,17123961500,1
2022,17,170704,1,1,5,2,2,3,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17031827000,1
2022,17,170705,1,1,5,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17043840000,1
2022,17,170706,1,1,5,2,1,1,2,1,2,2,1,1,3,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,17007010400,1
2022,17,170707,1,1,5,2,2,1,2,3,2,2,2,1,3,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,17089854002,1
2022,17,170708,1,1,5,2,1,3,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17167003100,1
2022,17,170709,1,1,5,2,2,1,2,6,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17031301200,1
2022,17,170710,1,1,5,2,2,4,2,3,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17133600102,1
2022,17,170711,1,1,5,2,2,1,1,3,1,4,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,17031803611,1
2022,17,170712,1,1,5,2,2,1,1,5,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,1,1,2,2,1,2,1,2,2,2,0,0,0,17037000100,1
2022,17,170713,1,1,5,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17079977300,1
2022,17,170714,1,1,5,1,1,3,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17103000200,1
2022,17,170715,1,1,5,2,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,17097860811,1
2022,17,170716,1,1,5,1,2,1,2,3,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,17203030601,1
2022,17,170717,1,1,5,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17167003902,1
2022,17,170718,1,1,5,2,1,4,2,1,3,1,2,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17031816100,1
2022,17,170720,1,1,5,1,2,1,1,4,1,4,1,2,2,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17141961001,1
2022,17,170721,1,1,5,2,1,1,1,1,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17099962200,1
2022,17,170722,1,1,5,1,1,1,2,1,2,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17181950100,1
2022,17,170723,1,1,5,2,2,1,1,5,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17031340300,1
2022,17,170724,1,1,5,2,2,1,1,3,1,4,2,2,2,1,2,2,1,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,17031640800,1
2022,17,170725,1,1,5,2,2,1,2,6,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17197882300,1
2022,17,170726,1,1,5,2,2,1,1,3,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,17031820103,1
2022,17,170727,1,1,5,2,2,1,1,3,1,1,2,1,1,1,1,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,17031770400,1
2022,17,170728,1,1,5,1,2,1,2,5,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,17051950500,1
2022,17,170729,1,1,5,2,1,4,2,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17195001800,1
2022,17,170730,1,1,5,2,2,1,2,3,2,2,2,2,3,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17031822801,1
2022,17,170731,1,1,5,2,2,1,1,4,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17043841210,1
2022,17,170732,1,1,5,2,2,1,2,4,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,17031824800,1
2022,17,170733,1,1,5,1,2,1,2,3,2,4,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17111870200,1
2022,17,170734,1,1,5,2,1,1,2,1,2,4,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,17031824702,1
2022,17,170735,1,1,5,2,2,1,1,4,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,17043841403,1
2022,17,170736,1,1,5,2,2,4,2,6,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,17019010701,1
2022,17,170737,1,1,5,2,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,17031825501,1
2022,17,170738,1,1,5,1,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,17175951400,1
2022,17,170739,1,1,5,1,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,2,2,0,0,0,17121951700,1
2022,17,170740,1,1,5,2,2,4,2,4,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,17097861010,1
